loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
7295,0, Not Graduate, Yes,7021916.071442685,22306950.341953825,20,300.0,12904312.147602158,4461477.585327209,22734438.97715825,6999799.374755986, Rejected
7296,5, Graduate, Yes,7958432.04276276,19550254.741270322,11,751.3936980534594,2325760.4943977445,15586125.281628717,30079452.196548425,9882038.092990315, Approved
7297,1, Not Graduate, Yes,9423002.337587658,23663764.047783423,14,554.5816102574147,13823349.468989503,13958018.52767559,37227144.47672641,, Rejected
7298,2, Not Graduate, Yes,264308.09335687145,2055116.944251088,18,584.7357505121441,1472178.70882599,313475.1395019721,1215575.6297658673,28426.025446568063, Approved
7299,0, Graduate, Yes,6611657.382570787,16088544.329832481,16,738.6151336150533,1255356.3117780266,1633478.3584076357,25463788.4495138,3652894.353672883, Approved
7300,5, Graduate, Yes,1877636.6055943514,5220013.788926171,2,571.9309781560821,1620899.883170769,,4436510.993100854,, Approved
7301,5, Not Graduate, Yes,2648766.0277839084,5609283.564147967,6,494.1334959297294,3633741.9815389714,1591785.6954832627,9958508.787543062,1811050.5975350598, Approved
7302,4, Not Graduate, No,,5185785.342246402,8,300.0,1406504.782840451,-161250.32544053555,3068615.919268055,2976815.2951388396, Rejected
7303,0, Not Graduate, Yes,4979843.047995083,13928799.22217794,18,760.8788305672708,2690044.8118796237,1345690.9059120999,15575552.206934996,2948060.699522353, Approved
7304,4, Graduate, No,45254476.48349285,120278251.50988585,12,,5813412.021739286,9183746.093389563,16927308.419288885,9869382.832362017,
7305,5, Graduate, Yes,7197503.497689532,24888539.707403045,12,857.1125908997249,,6066925.05268406,24502037.210484672,6016701.537283388, Approved
7306,3, Graduate, Yes,6333039.357746465,19194246.277159,2,726.3738820133185,3316478.9709572275,8818826.658080652,29536978.755118802,4624729.22876356, Approved
7307,5, Not Graduate, No,5891592.541147344,20461446.338847123,12,615.3179928791783,15476333.36991223,9754097.699161626,17810462.162934594,4957998.333881766, Approved
7308,0, Not Graduate, Yes,30169650.98899523,4523565.782767283,16,808.4948200023471,416843.2643456239,256044.42333174974,5512632.519019914,1390742.918279342, Approved
7309,2, Graduate, No,2515610.7201563204,6969356.18407285,4,551.0860263716963,5994930.655697755,3528871.4889319995,10711501.061547084,3112499.1884184917, Approved
7310,4, Graduate, Yes,35197926.15382777,28201543.352823906,15,463.53601379867155,4954894.969203818,453847.8471140132,34295210.00343678,, Rejected
7311,5, Graduate, Yes,4887641.508528117,15813124.766040374,18,504.9137276592951,12150173.25857212,2838089.037122271,19064157.086095035,5205629.521052565, Rejected
7312,2, Graduate, No,7494232.443599424,27060143.037557445,4,745.3602025481302,2060344.3503856058,7878341.134883353,15186940.825453596,5929430.644991657, Approved
7313,0, Graduate, Yes,,4558024.715443985,8,689.3626452750093,5912032.312550655,3734739.8923207163,6288971.53288834,1468371.9372907444, Approved
7314,3, Graduate, Yes,30169650.98899523,21631904.17729982,20,489.5656332591178,2368325.726855182,3011085.8342025913,25970243.376536507,8419493.780797733, Rejected
7315,5, Graduate, Yes,4546559.245359226,15935857.000783434,4,532.0449003956812,8883308.211367153,2869110.0992881097,9399439.202190014,2812949.833776222, Approved
7316,0, Graduate, No,25141375.824162696,8802695.636795718,6,640.1119974250067,726080.8047831944,920928.226190465,6510547.0959046725,3525844.5693178894, Approved
7317,2, Graduate, No,118661.78608028745,1251224.3844659617,16,471.4303847854306,-414461.52723946224,105136.16934220631,151901.6535057017,999979.6512342815, Approved
7318,1, Not Graduate, Yes,1947470.0885413378,135313032.94862157,12,759.7724448134982,2526022.3534075404,2604061.957409854,4809662.110444522,1422097.4670629324, Approved
7319,2, Not Graduate, No,8596657.90293316,19434635.447608266,18,477.166814963812,24084444.95133422,16470732.7404895,23643342.455403324,11389055.434977097, Rejected
7320,5, Not Graduate, Yes,4647260.837772517,13376024.680907495,18,724.5070257921027,,1351150.2933035055,21042911.127808534,6150358.134279435, Approved
7321,3, Not Graduate, No,4021993.0010095364,8892232.962261297,20,801.4961253529514,1921164.6752060992,6994038.272110117,,4027205.06105208, Approved
7322,0, Graduate, No,1318519.1204761805,7167946.294057476,6,401.56028787522797,463289.54846570414,1564486.485302166,4285927.223554378,1785666.1944176205, Approved
7323,4, Graduate, No,3926790.292509923,8249748.19109533,4,842.6394690864406,9920369.1718015,3372055.4461645307,13438378.263255991,4961721.9828439625, Approved
7324,2, Not Graduate, Yes,,,10,723.1916451188646,11591840.956780434,8729831.06679896,16913144.347437672,5484409.851076021, Approved
7325,0, Not Graduate, Yes,2616134.1752469237,6257838.769410114,12,660.9479367972314,4228296.175713906,-222161.64459339832,9036439.045666147,2126066.4178846925, Approved
7326,5, Graduate, Yes,3788650.3884914094,14856493.064761894,10,594.9225394740242,,5552406.58326616,11306536.058207747,3378628.64739967, Approved
7327,5, Graduate, No,1719990.5974156905,3145190.936743635,6,,177365.9768501108,665900.3116734541,3975072.522073508,1874727.2142421217, Approved
7328,4, Graduate, No,4631780.596180813,8415327.051353898,6,419.3342936978801,7402667.248222792,8509198.84589005,14794992.207084663,5866488.547451057, Approved
7329,2, Not Graduate, Yes,9511817.491336213,32185206.93441875,2,300.0,4065812.7505693524,19308394.72434703,25579378.414375324,9229449.18770261, Rejected
7330,1, Not Graduate, No,8490437.630838238,26140568.007876113,2,623.0081691811316,4187960.299488091,14194365.907314787,32986362.750251424,, Approved
7331,2, Not Graduate, No,3584639.390060034,8792391.97959533,8,844.1269248245205,1337821.1108506785,4317381.727484787,7999260.711432866,1405013.998194293, Approved
7332,5, Not Graduate, No,8579333.090294348,,6,844.6212252372839,5621888.166800602,2488056.9420708423,23721705.349277142,7207842.995688189, Approved
7333,2, Not Graduate, No,2118869.9648379087,1385280.6732224924,12,498.7317629866315,1272303.0240772166,854510.4101861012,3716845.225583541,1143596.3066870056, Approved
7334,4, Graduate, No,980925.7583380786,1370574.092718729,8,838.1923072165451,,-178595.144876295,492289.79828063864,, Approved
7335,5, Graduate, Yes,4592184.777525469,9331226.586231932,5,655.9949066845384,4434565.58299614,5395410.467089494,11751513.095912835,5396076.089845861, Approved
7336,5, Graduate, Yes,1579258.3794302437,3239794.417956713,6,571.6051288173763,3907657.0936117913,969042.6619684912,3718982.7926002974,1218668.4386568791, Approved
7337,3, Not Graduate, Yes,8575412.6826322,30608140.245026827,2,816.0359548617109,25039974.872335725,4194124.114923795,18882967.20854784,10114817.286107061, Approved
7338,0, Not Graduate, Yes,2999454.6109040463,12794432.82145661,10,477.13296412752265,2274817.5229970776,2939498.6537022423,12760180.422060257,3685577.3110150904, Approved
7339,3, Graduate, No,1547796.653485917,5235863.854249761,18,690.5879606879777,131974.43605066842,168209.75332067278,5103611.001970138,1965212.1126834874, Approved
7340,5, Not Graduate, Yes,,23787176.864714365,18,602.3542843061402,5560066.442600398,7525812.067857741,28918728.548914373,10701464.932470651, Rejected
7341,5, Not Graduate, Yes,9513779.935334995,35779943.44207307,16,,3336474.614872297,15050572.023361107,31446073.635240052,5276627.194176108, Rejected
7342,0, Not Graduate, Yes,6958348.718463095,23966237.225545425,6,561.0036242761452,6499675.252841655,3062601.0318306875,24386174.72791476,4990081.4632146815, Approved
7343,5, Not Graduate, Yes,7000664.726097616,16887578.47511942,14,831.0685324055738,13888776.745951517,4827751.836942376,25008953.235752504,4470484.238134022, Approved
7344,0, Not Graduate, No,8925521.352062073,18374754.611486927,14,436.74432335932386,4935488.75890015,9692711.038057894,33148506.04321214,10095220.857046274, Rejected
7345,0, Graduate, Yes,5912003.362591302,22863424.62969692,12,424.0771848015454,4057593.246564916,2366924.2120725866,16839628.04983636,4804703.254043512, Approved
7346,4, Graduate, No,7660731.2355697565,27180440.686173026,4,659.0643929505926,,14250182.661913343,26844900.31654753,4955282.764170227, Approved
7347,3, Graduate, No,-32002.32557725077,2050226.153906127,12,833.1380542883747,-215553.74304277543,,377469.81810435746,-183561.19347493048, Approved
7348,4, Not Graduate, No,7401133.848732029,16762398.177093599,6,552.5792370019259,5733943.801047202,4441182.804101455,15678230.234956348,7059126.984515502,
7349,5, Not Graduate, No,1821382.4724089268,7460965.887106005,20,716.2086250686776,5158517.946988652,2859405.4601795617,6289316.779109201,2810457.331968503, Approved
7350,1, Not Graduate, No,2323298.279226847,7226653.283127081,4,815.132198162185,3823069.3847372844,2107335.8631930817,5431215.333108485,1284622.6284558878, Approved
7351,0, Graduate, Yes,8964155.64473264,18524545.61193361,4,349.6801312606787,3878652.4803109304,1454844.1704324826,37965587.09751164,4685111.230773628, Rejected
7352,4, Not Graduate, No,538106.8214934471,1447452.4603341105,10,413.6504993902421,-435831.84382654086,580701.847494384,-1562378.5866637444,-9236.96034473041, Approved
7353,2, Graduate, No,,4690087.227597311,6,900.0,3809638.79419921,-496293.924726662,6882599.6960240165,2921352.1112538865, Approved
7354,4, Graduate, Yes,5922185.6017180635,15153824.745680138,18,683.4588514269471,10032009.088491213,7927246.138502992,14515812.271533782,7237369.646414791, Approved
7355,3, Graduate, No,,19649688.25960858,14,852.3389910738697,6935830.691999786,3226820.510481457,16515001.245853461,2709472.4817438493, Approved
7356,2, Graduate, No,,24766810.496007204,8,879.5192840238334,13271782.229455285,4494077.097797362,26918156.54372627,8892998.447783828, Approved
7357,1, Not Graduate, Yes,2284244.4015735,10021475.569863992,18,387.22342080321107,4048579.1149216904,2653111.4026481695,7640733.7964959275,2692157.3103311313,
7358,1, Graduate, No,8817206.598411644,19398800.49542565,10,697.8382118473374,13995467.179279022,3637556.5885926625,27852691.345677927,11888768.967909176, Approved
7359,1, Not Graduate, No,9278459.526856354,16865604.842682045,20,777.5353572305311,12530638.269944232,7836282.1850968925,37557731.08735101,11397927.924429022, Rejected
7360,2, Not Graduate, Yes,5644237.571750273,11622544.96084671,2,795.5504022092316,12386931.39333583,9094894.3327235,9742761.69374905,5593523.82729834, Approved
7361,4, Graduate, No,3599080.109440134,10647725.65171922,2,753.3087574314509,7774610.516228977,,11299095.845326368,1919394.795795708, Approved
7362,4, Graduate, No,8017382.660095408,26777541.488837563,12,665.3076078792261,11090377.106477097,10220892.421168491,25308667.951528028,, Approved
7363,0, Graduate, No,7931782.897477265,18506585.54465011,13,540.3429604971504,3467029.974638661,5605200.3626093175,31773152.58234409,7778517.951515461, Rejected
7364,4, Not Graduate, Yes,3583577.494564167,11624123.970440945,18,677.5701935485808,5615636.12698304,6813092.160560599,10934509.207226345,4172870.031341057, Approved
7365,2, Graduate, Yes,7847771.96386935,21606342.86381331,12,540.5481558908372,2852163.662059293,13443307.454466166,17462449.813862856,7814277.025700195, Rejected
7366,4, Graduate, No,5612050.060200147,13827339.23215046,10,699.7002711117981,2146364.3706454136,9717298.810536966,16732300.946914604,4173887.6211730293,
7367,1, Graduate, No,9273047.474159671,21692015.14572057,18,555.8362088311999,8350714.521462102,14581492.468863357,26974384.61877163,11810031.346943777, Rejected
7368,5, Graduate, No,2544854.7391872127,10529664.847909553,12,774.8203632194534,2854703.6053928966,4477366.443077361,7568254.293294979,1853068.4982279856, Approved
7369,4, Graduate, No,5051809.20697516,13963654.675524,4,819.0713122769711,5196355.786382147,3079343.8272977113,,5543038.360425744, Approved
7370,4, Not Graduate, No,7625079.666107635,20725896.583657768,12,785.0070262369155,2061228.8402003238,14140664.570146084,19989066.03143879,6621239.647946016, Approved
7371,3, Graduate, No,3761850.2159452676,12182363.96812712,20,403.53412031158086,3328697.920678297,5377457.218289521,,2687099.1681592213, Rejected
7372,4, Graduate, No,3552717.724679361,12340527.820453212,6,359.0355126112877,6572914.196940602,4014776.132691309,13327990.70300921,4879711.375251681, Approved
7373,0, Graduate, Yes,5219910.95509415,17350378.849482212,4,352.8028108053097,8037040.048020091,4145295.037715951,15034920.7285737,5654484.227829559, Approved
7374,1, Graduate, Yes,8398466.220725108,34103887.583922684,2,772.7893864010724,9403334.678249344,9796263.50918312,25984964.723313197,11623564.253223687, Approved
7375,1, Not Graduate, No,647761.9717886517,-136751.0213425469,4,312.814082503271,780246.0966398923,326887.3828725701,260304.8820151704,592531.5016844741, Approved
7376,5, Graduate, Yes,8572261.884572443,32170050.92162714,6,810.9049323399204,16648297.137096547,1239334.2488162941,22854032.731302213,6026025.455065761, Approved
7377,0, Not Graduate, No,5047491.466764741,13142518.885953208,16,300.0,12610120.975247245,-326097.1553305719,17777510.448066663,2420291.764257547, Rejected
7378,3, Not Graduate, Yes,1000096.5536712902,829789.0195087653,18,531.911108028471,553296.8400371034,1890344.7772775097,,681756.8231815845, Approved
7379,3, Graduate, Yes,2390166.147193206,7440332.851118796,8,300.0,4584410.367174578,4161496.837955886,5442131.174428754,1172590.9584829654,
7380,5, Not Graduate, No,5094198.384596407,11340266.660624087,10,384.1896513437709,13799158.943825414,5466062.056870504,13565068.84302903,6611414.052522385, Rejected
7381,4, Not Graduate, Yes,5936279.62129858,14763770.95661347,12,688.4928255757245,14997991.523423092,8244315.124940234,14140298.156291012,4253697.066709274, Approved
7382,3, Graduate, No,3658474.293249909,9082393.297057806,20,606.9319479350472,9593167.543692844,1857.0064357654483,10186165.200012308,3435383.8673484433, Rejected
7383,0, Graduate, No,6461799.373964261,15526058.52718065,20,,2653564.79589141,1722602.9733870504,24706069.301694937,, Rejected
7384,3, Not Graduate, No,6094006.330415689,12644972.951897874,10,506.68434018822853,10890996.827411393,10059651.944878839,20279575.448790904,5347681.861217516, Approved
7385,2, Graduate, No,508535.51327444107,2528227.8346133027,16,387.5855852594341,1099086.3771710165,478519.37620987685,2832742.3447457864,344223.3247952458, Approved
7386,0, Not Graduate, No,840528.4500319641,1307254.8106823661,2,500.94589922320995,,728255.3837669697,2107233.7872347715,1082551.1764236025, Approved
7387,4, Graduate, No,,27337984.73608455,4,789.2069539684142,14887671.474061914,11200322.05484556,20024345.83707005,10039403.36025741, Approved
7388,2, Not Graduate, Yes,4665193.479254328,16380440.73002948,10,,2071630.3084406217,6483910.563306604,10002259.526457269,2686379.193581425,
7389,3, Graduate, Yes,,15119994.56197859,9,684.5099274166129,11084006.915561177,8494615.717031814,20506317.198254853,3398347.6261428576, Approved
7390,1, Not Graduate, No,2122482.255288065,6111721.047556815,6,518.5174212799639,1217101.4609124009,884214.8415104644,4975594.365343122,1365662.5817442844, Approved
7391,1, Not Graduate, Yes,8415792.75536799,27142064.641201902,8,782.2508657362782,6645704.482926853,2093051.8912820427,26137522.381390426,11590651.838287178, Approved
7392,3, Graduate, Yes,509958.4782064858,15512.267795941327,4,571.6824751006511,245282.5785658788,153191.71185277414,1734467.6244545868,519647.65769143205, Approved
7393,2, Not Graduate, No,1199954.8273454076,,20,683.2290186339601,3114267.5909498655,18103.999586533493,4368277.549702649,, Approved
7394,5, Not Graduate, No,1882729.0003015765,6067463.587893449,18,534.5514353151982,5289800.294157823,3937965.5237066746,7262431.13760596,, Rejected
7395,0, Graduate, Yes,5243165.770065375,15562348.330794046,2,879.6495382503304,1721720.3605263098,2182643.850700602,20558999.92238775,5894667.664457079, Approved
7396,3, Graduate, No,9381974.656699503,23640290.04685621,10,335.7745463377589,25011591.222172968,7427867.255859775,36599654.77343334,10716801.138819236, Rejected
